Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2
46,2022-06-16,4,9195.68,457.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-06-17,5,10877.29,365.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-06-18,6,12036.01,571.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-06-19,7,12698.66,488.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-06-20,1,12614.62,398.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-21,2,9765.72,452.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-22,3,13012.15,523.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-06-23,4,14095.73,468.0,1,1,0,0,d,extended,,0
46,2022-06-24,5,12144.27,499.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-25,6,16231.01,526.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-26,7,14061.69,604.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-27,1,11005.95,367.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-28,2,10385.69,303.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-06-29,3,11157.18,506.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-06-30,4,9679.63,358.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-01,5,7400.19,214.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-02,6,11434.69,351.0,1,1,a,0,d,extended,5031.199839612308,0
46,2022-07-03,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-07-04,1,10313.13,320.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-05,2,9061.99,286.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-07-06,3,9528.06,312.0,1,1,a,0,d,extended,5031.199839612308,0
46,2022-07-07,4,10107.24,474.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-07-08,5,9960.66,284.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-09,6,10800.17,446.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-07-10,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-07-11,1,11516.57,403.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-12,2,8285.97,240.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-13,3,10863.27,329.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-14,4,7293.2,244.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-15,5,8762.66,400.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-16,6,14725.97,428.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-17,7,9843.07,412.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-18,1,7536.78,334.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-19,2,8445.04,261.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-20,3,10214.67,423.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-21,4,9280.97,351.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-22,5,10463.51,375.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-23,6,15335.46,591.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-07-24,7,10820.31,346.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-25,1,8364.85,254.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-26,2,11902.05,372.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-27,3,8404.64,271.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-28,4,11220.03,426.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-29,5,11139.08,388.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-07-30,6,10863.49,449.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-07-31,7,10528.82,332.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-01,1,9329.05,359.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-02,2,7560.81,272.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-03,3,7630.6,292.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-04,4,9632.63,385.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-05,5,9449.76,289.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-06,6,7076.98,350.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-08-07,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-08-08,1,6374.4,205.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-09,2,12152.91,422.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-10,3,7499.58,288.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-11,4,7589.01,224.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-12,5,6922.13,215.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-13,6,11705.55,497.0,1,1,0,0,d,extended,,0
46,2022-08-14,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-08-15,1,7547.61,223.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-16,2,6838.54,223.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-17,3,7282.39,288.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-08-18,4,6039.19,300.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-19,5,8101.95,396.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-20,6,10093.81,353.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-21,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-08-22,1,8386.52,332.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-23,2,6641.62,277.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-24,3,9105.84,292.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-25,4,10158.54,491.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-26,5,8971.49,410.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-27,6,8851.25,280.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-08-28,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-08-29,1,8120.26,312.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-08-30,2,6054.73,272.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-08-31,3,9420.34,320.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-01,4,7750.88,229.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-02,5,9795.35,323.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-03,6,10364.73,341.0,1,1,a,0,d,extended,5031.199839612308,0
46,2022-09-04,7,8740.86,369.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-05,1,8935.53,345.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-09-06,2,9827.24,462.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-07,3,10032.08,308.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-09-08,4,8670.85,387.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-09-09,5,9314.16,301.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-10,6,8374.6,362.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-11,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-09-12,1,8327.4,385.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-13,2,9364.77,302.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-14,3,7257.88,280.0,1,0,0,0,d,extended,,0
46,2022-09-15,4,7721.15,233.0,1,1,c,1,d,extended,5031.199839612308,0
46,2022-09-16,5,7627.38,256.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-17,6,10698.36,326.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-09-18,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-09-19,1,7426.36,361.0,1,0,b,0,d,extended,5031.199839612308,0
46,2022-09-20,2,6866.39,296.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-09-21,3,5955.51,245.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-09-22,4,6213.29,227.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-23,5,7235.42,215.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-09-24,6,11499.77,329.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-09-25,7,6767.9,231.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-09-26,1,7585.54,278.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-09-27,2,6326.29,242.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-28,3,7070.0,318.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-29,4,6466.29,204.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-09-30,5,6213.13,187.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-01,6,8517.58,318.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-02,7,10664.75,356.0,1,1,b,1,d,extended,5031.199839612308,0
46,2022-10-03,1,10377.18,362.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-04,2,8767.65,293.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-05,3,6241.24,211.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-10-06,4,8120.14,319.0,1,0,a,1,d,extended,5031.199839612308,0
46,2022-10-07,5,8672.96,338.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-10-08,6,11565.96,417.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-09,7,0.0,0.0,0,0,0,1,d,extended,5031.199839612308,0
46,2022-10-10,1,6470.28,266.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-11,2,7273.0,209.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-12,3,6693.32,246.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-13,4,8256.72,295.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-14,5,5732.44,178.0,1,0,0,0,d,extended,,0
46,2022-10-15,6,7543.47,259.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-16,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-10-17,1,8217.13,298.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-18,2,7745.8,379.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-19,3,9239.13,399.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-10-20,4,6385.35,311.0,1,0,b,1,d,extended,5031.199839612308,0
46,2022-10-21,5,7224.82,348.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-22,6,9803.08,463.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-23,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-10-24,1,7738.46,275.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-25,2,7001.41,344.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-26,3,10705.07,327.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-10-27,4,7360.13,344.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-10-28,5,7319.45,323.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-29,6,7234.7,228.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-10-30,7,9621.25,347.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-10-31,1,7692.9,281.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-01,2,7854.98,242.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-02,3,12858.96,507.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-03,4,10687.97,456.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-04,5,8015.52,237.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-05,6,13798.73,401.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-11-06,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-11-07,1,9211.97,328.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-08,2,10329.47,365.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-11-09,3,7625.89,223.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-10,4,11074.34,373.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-11,5,10534.67,435.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-11-12,6,10034.6,302.0,1,0,c,0,d,extended,5031.199839612308,0
46,2022-11-13,7,9459.06,270.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-14,1,6848.04,242.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-11-15,2,8111.82,266.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-16,3,8674.75,248.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-11-17,4,9778.77,289.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-18,5,8140.63,241.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-19,6,9735.14,385.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-11-20,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-11-21,1,8055.11,311.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-22,2,12168.71,530.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-23,3,9045.45,302.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-24,4,10218.26,318.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-11-25,5,9488.89,324.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-11-26,6,9741.98,294.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-11-27,7,0.0,0.0,0,0,0,0,d,extended,,0
46,2022-11-28,1,8068.67,354.0,1,1,0,1,d,extended,5031.199839612308,0
46,2022-11-29,2,8214.66,239.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-11-30,3,10865.45,337.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-01,4,9923.55,399.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-12-02,5,14331.99,427.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-03,6,12103.75,409.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-04,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-12-05,1,9929.98,437.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-12-06,2,10792.83,313.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-12-07,3,9375.84,271.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-08,4,10755.1,480.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-09,5,10438.57,324.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-10,6,12389.47,609.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-12-11,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-12-12,1,11183.37,412.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-13,2,10371.43,308.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-14,3,10678.97,424.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-15,4,10689.77,412.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-16,5,9957.66,298.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-17,6,17217.95,525.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-18,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-12-19,1,9406.29,369.0,1,0,0,1,d,extended,5031.199839612308,0
46,2022-12-20,2,11885.39,566.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-21,3,13625.1,418.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-22,4,12592.08,480.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-23,5,10039.81,370.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-24,6,11902.93,415.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-25,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2022-12-26,1,10776.58,398.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-27,2,12150.64,363.0,1,1,0,0,d,extended,5031.199839612308,0
46,2022-12-28,3,11397.63,393.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-29,4,8545.93,299.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-30,5,10707.46,327.0,1,0,0,0,d,extended,5031.199839612308,0
46,2022-12-31,6,11550.19,472.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-01,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-01-02,1,10523.57,396.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-03,2,12897.3,500.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-04,3,10636.45,345.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-05,4,10642.33,355.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-06,5,11864.56,357.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-07,6,18206.09,743.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-08,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-01-09,1,18024.28,610.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-10,2,10230.64,383.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-11,3,10007.04,442.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-01-12,4,11657.63,437.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-13,5,9944.52,297.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-14,6,16816.86,578.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-15,7,14057.73,456.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-16,1,15708.96,457.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-17,2,11678.48,493.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-01-18,3,12442.37,408.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-01-19,4,14244.42,685.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-20,5,11739.85,584.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-21,6,15167.12,607.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-01-22,7,13555.44,537.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-01-23,1,12389.59,482.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-24,2,14021.74,510.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-01-25,3,15149.36,451.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-01-26,4,13224.55,537.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-27,5,13045.13,563.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-28,6,19027.05,652.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-01-29,7,13778.51,442.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-01-30,1,11451.63,367.0,1,0,a,0,d,extended,5031.199839612308,0
46,2023-01-31,2,14906.96,486.0,1,1,b,0,d,extended,5031.199839612308,0
46,2023-02-01,3,14184.45,585.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-02,4,10558.5,427.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-03,5,13609.98,447.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-04,6,19275.01,660.0,1,1,b,0,d,extended,5031.199839612308,0
46,2023-02-05,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-02-06,1,11419.78,383.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-07,2,17170.38,502.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-02-08,3,14296.99,684.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-09,4,10940.06,485.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-10,5,11756.38,353.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-11,6,18083.88,538.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-02-12,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-02-13,1,16532.2,487.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-14,2,10552.47,453.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-15,3,15210.25,670.0,1,1,b,0,d,extended,5031.199839612308,0
46,2023-02-16,4,12324.79,416.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-17,5,12903.3,443.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-18,6,16286.86,535.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-02-19,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-02-20,1,12194.05,513.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-02-21,2,12076.77,584.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-22,3,14375.81,472.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-23,4,12071.99,355.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-24,5,11768.56,409.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-02-25,6,15148.02,540.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-26,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-02-27,1,11050.66,324.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-02-28,2,13782.08,448.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-01,3,13785.94,526.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-02,4,18972.65,715.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-03,5,12823.57,510.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-04,6,15825.48,488.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-05,7,19446.73,557.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-06,1,12979.1,524.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-03-07,2,10456.58,395.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-08,3,12261.01,363.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-09,4,13893.54,455.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-10,5,11998.94,520.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-11,6,22445.4,881.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-12,7,0.0,0.0,0,0,0,1,d,extended,5031.199839612308,0
46,2023-03-13,1,14935.13,647.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-03-14,2,11096.87,410.0,1,0,a,0,d,extended,5031.199839612308,0
46,2023-03-15,3,14998.71,454.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-16,4,12415.99,368.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-03-17,5,12203.83,370.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-18,6,21627.11,794.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-19,7,23206.69,868.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-20,1,14026.55,465.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-21,2,16297.54,605.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-22,3,17474.46,531.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-03-23,4,11958.95,526.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-24,5,12922.33,496.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-03-25,6,20011.05,839.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-26,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-03-27,1,16597.17,503.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-28,2,20989.79,789.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-29,3,16564.11,761.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-03-30,4,9836.38,449.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-03-31,5,16126.87,784.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-04-01,6,18266.75,775.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-02,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-04-03,1,12721.69,374.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-04,2,14912.44,543.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-05,3,12864.47,372.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-06,4,18600.56,899.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-07,5,12231.12,365.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-08,6,17329.63,629.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-09,7,18898.09,775.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-10,1,14084.24,593.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-11,2,10974.15,426.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-04-12,3,12228.01,355.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-04-13,4,15321.34,615.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-14,5,21650.41,772.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-15,6,19239.1,743.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-16,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-04-17,1,12210.74,400.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-18,2,15908.97,590.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-19,3,12801.33,514.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-04-20,4,12374.6,406.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-21,5,15535.19,517.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-22,6,13008.17,456.0,1,0,0,1,d,extended,5031.199839612308,0
46,2023-04-23,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-04-24,1,15627.08,,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-25,2,17773.27,726.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-04-26,3,17487.14,798.0,1,1,0,1,d,extended,5031.199839612308,0
46,2023-04-27,4,15281.06,612.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-28,5,11058.1,340.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-04-29,6,18113.49,575.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-04-30,7,0.0,0.0,0,0,0,0,d,extended,5031.199839612308,0
46,2023-05-01,1,10730.08,426.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-05-02,2,13203.9,560.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-05-03,3,14985.0,706.0,1,1,0,0,d,extended,5031.199839612308,0
46,2023-05-04,4,12121.11,394.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-05-05,5,11434.95,371.0,1,0,0,0,d,extended,5031.199839612308,0
46,2023-05-06,6,13232.61,530.0,1,0,0,0,d,extended,5031.199839612308,0
